,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
11,2012Q1,1904.0,-88621.0,-92225.0,-85742.0,-85742.0,244406.0,,256355.0,61466.0,61466.0,194889.0,0.0,-5352.0,5710.0,-0.78,-4503.09,-67.28,-49.47
12,2012Q2,2636.0,23109.0,19613.0,19618.0,19618.0,241811.0,,252955.0,38448.0,38448.0,214507.0,0.0,-3787.0,6284.0,-0.79,744.13,-53.08,-40.81
13,2012Q3,8688.0,4094.0,1688.0,1633.0,1633.0,245030.0,,255497.0,39358.0,39358.0,216140.0,0.0,-2984.0,6332.0,-0.57,18.79,-45.82,-36.59
14,2012Q4,8835.0,3949.0,990.0,990.0,990.0,246418.0,,256231.0,39117.0,39117.0,217114.0,0.0,-1860.0,6361.0,-1.18,11.2,-30.14,-24.88
15,2013Q1,3141.0,2764.0,441.0,442.0,442.0,242574.0,,251819.0,34147.0,34147.0,217672.0,,665.0,6377.0,3.76,14.06,10.48,8.93
16,2013Q2,4545.0,2656.0,403.0,410.0,410.0,255450.0,,264151.0,46069.0,46069.0,218082.0,,102.0,6389.0,23.58,9.03,1.6,1.35
17,2013Q3,3586.0,1545.0,-51.0,286.0,286.0,240272.0,,248225.0,29857.0,29857.0,218368.0,,62.0,6398.0,35.29,7.98,0.98,0.83
18,2013Q4,1900.0,7276.0,5371.0,5368.0,5368.0,248194.0,,255921.0,32184.0,32184.0,223736.0,,191.0,6555.0,16.79,282.48,2.96,2.55
19,2014Q1,6073.0,6612.0,2313.0,2420.0,2420.0,259675.0,,267239.0,40935.0,40935.0,226304.0,,249.0,6630.0,27.36,39.85,3.83,3.28
20,2014Q2,602.0,-16364.0,781.0,677.0,677.0,249940.0,,257045.0,30064.0,30064.0,226981.0,,256.0,6650.0,18.33,112.51,3.91,3.4
21,2014Q3,3276.0,2317.0,712.0,725.0,725.0,257557.0,,264225.0,35677.0,35677.0,228549.0,,269.0,6696.0,19.31,22.12,4.06,3.52
22,2014Q4,4270.0,23239.0,5349.0,5345.0,5345.0,267081.0,,273327.0,39434.0,39434.0,233893.0,,269.0,6852.0,15.27,125.17,4.0,3.45
23,2015Q1,1822.0,2856.0,1128.0,1126.0,1126.0,260479.0,,266529.0,31499.0,31499.0,235030.0,,231.0,6886.0,16.91,61.82,3.41,2.97
24,2015Q2,2019.0,1022.0,20448.0,20457.0,20457.0,378453.0,,384067.0,128580.0,128580.0,255488.0,,810.0,7485.0,4.57,1012.99,11.61,9.31
25,2015Q3,2196.0,55.0,3251.0,2956.0,2956.0,271402.0,,276599.0,34323.0,34323.0,242276.0,,876.0,7098.0,3.65,134.6,12.37,9.96
26,2015Q4,4795.0,2907.0,-528.0,-569.0,-569.0,279863.0,,284643.0,42936.0,42936.0,241707.0,,702.0,7081.0,4.56,-11.86,9.84,7.91
27,2016Q1,2148.0,37.0,1202.0,1184.0,1184.0,265557.0,,270130.0,28372.0,28372.0,241759.0,,704.0,7083.0,4.69,55.12,9.8,7.91
28,2016Q2,2089.0,-19250.0,-23265.0,-23265.0,-23265.0,235828.0,,240094.0,21601.0,21601.0,218493.0,,-577.0,6401.0,-4.33,-1113.6,-8.34,-7.35
29,2016Q3,1408.0,-229.0,1110.0,1110.0,1110.0,238476.0,,242621.0,23018.0,23018.0,219604.0,,-631.0,6434.0,-2.69,78.88,-9.35,-8.3
30,2016Q4,2245.0,-232.0,-4468.0,-4467.0,-4467.0,232290.0,,236377.0,21253.0,21253.0,215124.0,,-745.0,6302.0,-2.01,-199.01,-11.37,-10.29
31,2017Q1,1645.0,167.0,1069.0,1066.0,1066.0,249896.0,7332.0,254331.0,37737.0,37737.0,216594.0,,-749.0,6346.0,-1.87,64.83,-11.75,-10.5
32,2017Q2,5756.0,3395.0,538.0,538.0,538.0,240466.0,7726.0,244776.0,27644.0,27644.0,217132.0,,-51.0,6361.0,-31.16,9.34,-0.81,-0.72
33,2017Q3,1617.0,281.0,680.0,680.0,680.0,237686.0,10393.0,241960.0,24149.0,24149.0,217811.0,,-64.0,6381.0,-28.14,42.04,-1.01,-0.89
34,2017Q4,1607.0,-2174.0,-2174.0,-2174.0,-2174.0,228286.0,15124.0,236196.0,20559.0,20559.0,215637.0,,3.0,6318.0,1059.75,-135.32,0.05,0.04
35,2018Q1,1166.0,-13.0,673.0,673.0,673.0,222497.0,10872.0,231024.0,14171.0,14171.0,216853.0,,-8.0,6353.0,-361.59,57.75,-0.13,-0.12
36,2018Q2,1289.0,-194.0,-329.0,-179.0,-179.0,225714.0,8292.0,233217.0,16543.0,16543.0,216674.0,,-29.0,6348.0,-58.03,-13.89,-0.46,-0.42
37,2018Q3,2149.0,605.0,1513.0,1514.0,1514.0,225026.0,12874.0,232817.0,14629.0,14629.0,218188.0,,-5.0,6392.0,-349.58,70.44,-0.08,-0.07
38,2018Q4,1481.0,476.0,-1.0,58.0,58.0,224629.0,11268.0,232499.0,14253.0,14253.0,218246.0,,61.0,6394.0,21.47,3.95,0.95,0.89
39,2019Q1,807.0,-636.0,-1925.0,-1925.0,-1925.0,222523.0,11775.0,231279.0,14875.0,14875.0,216403.0,,-16.0,6340.0,-96.17,-238.44,-0.24,-0.23
40,2019Q2,906.0,-225.0,-1565.0,-1621.0,-1621.0,222852.0,11221.0,231424.0,16641.0,16641.0,214783.0,,-58.0,6292.0,-22.48,-178.84,-0.91,-0.85
41,2019Q3,1018.0,-8.0,-1515.0,-1561.0,-1561.0,219374.0,11315.0,227800.0,14579.0,14579.0,213222.0,,-148.0,6247.0,-8.11,-153.35,-2.34,-2.19
42,2019Q4,3295.0,2013.0,681.0,681.0,681.0,202470.0,11581.0,210379.0,16493.0,16493.0,193886.0,,-130.0,5680.0,-7.71,20.66,-2.11,-1.97
43,2020Q1,2888.0,490.0,-800.0,-800.0,-800.0,201551.0,9540.0,210026.0,16453.0,16453.0,193573.0,,-97.0,5671.0,-5.17,-27.7,-1.62,-1.5
44,2020Q2,774.0,-238.0,-1592.0,-1865.0,-1865.0,201187.0,12353.0,209414.0,17705.0,17705.0,191708.0,,-104.0,5616.0,-7.7,-240.9,-0.97,-0.89
45,2020Q3,1333.0,429.0,-1116.0,-1116.0,-1116.0,201660.0,12866.0,209480.0,17240.0,17240.0,192240.0,,-91.0,5632.0,-12.11,-83.69,-0.58,-0.53
46,2020Q4,1291.0,-170.0,-1723.0,-1723.0,-1723.0,94586.0,11304.0,212155.0,21639.0,21639.0,190517.0,,-161.0,5582.0,-14.88,-133.51,-0.9,-0.82
47,2021Q1,1795.0,859.0,-515.0,-447.0,-447.0,203272.0,10502.0,211252.0,20822.0,20822.0,190430.0,,-151.0,5579.0,-37.77,-24.92,-0.23,-0.21
48,2021Q2,2864.0,821.0,-1228.0,-1387.0,-1387.0,203657.0,9257.0,211217.0,22173.0,22173.0,189044.0,,-137.0,5538.0,-39.44,-48.41,-0.73,-0.66
49,2021Q3,2123.0,137.0,-1519.0,-1439.0,-1439.0,202931.0,10511.0,210225.0,22620.0,22620.0,187605.0,,-146.0,5496.0,-62.17,-67.76,-0.76,-0.68
50,2021Q4,5073.0,2479.0,4476.0,4730.0,4730.0,207798.0,8000.0,215457.0,23121.0,23121.0,192336.0,,43.0,5635.0,407.42,93.25,2.49,2.22
51,2022Q1,4767.0,2556.0,471.0,557.0,557.0,210964.0,11779.0,220176.0,27317.0,27317.0,192859.0,,72.0,5650.0,185.75,11.69,0.29,0.26
52,2022Q2,45382.0,41997.0,1678.0,1629.0,1629.0,213068.0,4635.0,222891.0,28403.0,28403.0,194488.0,,160.0,5698.0,37.39,3.59,0.84,0.74
