,date,quarter,price,shares_est,lev,market_cap
59,2019-12-31,2019Q4,27.25,54868916.47723961,0.4118414433616124,1495177974005
60,2020-03-31,2020Q1,25.1,63098373.084820725,0.4000672204504116,1583769164429
61,2020-06-30,2020Q2,25.8,63110342.41176986,0.4271250645083517,1628246834224
62,2020-09-30,2020Q3,31.4,70435110.77158137,0.3966668628760761,2211662478228
63,2020-12-31,2020Q4,36.1,70809682.41446811,0.3884324088192151,2556229535162
64,2021-03-31,2021Q1,55.2,81431543.45564762,0.4598701582182493,4495021198752
65,2021-06-30,2021Q2,53.5,81430140.0326627,0.4473876765829567,4356512491747
66,2021-09-30,2021Q3,67.4,81430216.82348868,0.440391110723672,5488396613903
67,2021-12-31,2021Q4,75.0,93645320.32622662,0.3746862028070333,7023399024467
68,2022-03-31,2022Q1,120.9,105858775.51020408,0.3701937851000924,12798325959184
69,2022-06-30,2022Q2,80.8,105860302.35927716,0.3207878816018656,8553512430630
