,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
15,2013Q3,37517.0,11077.0,262.0,260.0,260.0,1021445.0,,1056428.0,462551.0,462540.0,593877.0,,40.0,9924.0,166.14,0.69,0.4,0.22
16,2013Q4,33199.0,20339.0,938.0,584.0,584.0,895825.0,,927915.0,333454.0,333443.0,594461.0,,45.0,9934.0,140.54,1.76,0.45,0.26
17,2014Q1,27252.0,6004.0,1137.0,1110.0,1110.0,1001651.0,,1033188.0,437617.0,437606.0,595571.0,,9.0,9953.0,1075.01,4.07,0.09,0.05
18,2014Q2,20174.0,9714.0,2088.0,2088.0,2088.0,949171.0,,979323.0,382164.0,382153.0,597159.0,,68.0,9979.0,97.7,10.35,0.68,0.4
19,2014Q3,22444.0,11121.0,758.0,758.0,758.0,1386791.0,,1415163.0,817246.0,817236.0,597917.0,,76.0,9992.0,98.86,3.38,0.76,0.42
20,2014Q4,27164.0,11755.0,1092.0,1066.0,1066.0,785956.0,,813844.0,214861.0,214851.0,598983.0,,84.0,10010.0,88.18,3.92,0.84,0.47
21,2015Q1,22432.0,13908.0,1490.0,1472.0,1472.0,944329.0,,972181.0,372624.0,372613.0,599557.0,,90.0,10019.0,77.8,6.56,0.9,0.52
22,2015Q2,18046.0,-688.0,-7282.0,-7275.0,-7275.0,816376.0,,841829.0,249547.0,249537.0,592282.0,,-66.0,9898.0,-112.8,-40.31,-0.67,-0.39
23,2015Q3,17305.0,7676.0,294.0,294.0,294.0,810388.0,,835047.0,242340.0,242240.0,592707.0,,-74.0,9905.0,-94.29,1.7,-0.75,-0.51
24,2015Q4,37589.0,13554.0,5681.0,5682.0,5682.0,1257366.0,,1281779.0,683390.0,683290.0,598389.0,,3.0,10000.0,2899.08,15.12,0.03,0.02
25,2016Q1,18841.0,7266.0,1411.0,765.0,765.0,621546.0,187573.0,635032.0,35879.0,35868.0,599154.0,,-9.0,10012.0,-896.43,4.06,-0.09,-0.06
26,2016Q2,23777.0,6551.0,1768.0,1752.0,1752.0,622155.0,261887.0,636177.0,35271.0,35261.0,600906.0,,142.0,10042.0,56.37,7.37,1.42,1.0
27,2016Q3,18206.0,7336.0,1327.0,1177.0,1177.0,618208.0,256027.0,641333.0,39250.0,39149.0,602083.0,,157.0,10061.0,41.49,6.47,1.56,1.17
28,2016Q4,22949.0,8761.0,1318.0,1318.0,1318.0,617257.0,213333.0,640484.0,37083.0,36983.0,603401.0,,84.0,10083.0,84.78,5.74,0.83,0.79
29,2017Q1,15178.0,5049.0,-1971.0,-1971.0,-1971.0,615592.0,250979.0,639146.0,37723.0,37622.0,601423.0,,38.0,10050.0,155.08,-12.98,0.38,0.36
30,2017Q2,23383.0,9090.0,4469.0,4555.0,4555.0,624638.0,256753.0,647216.0,41738.0,41638.0,605478.0,,85.0,10118.0,48.3,19.48,0.84,0.79
31,2017Q3,22701.0,8399.0,869.0,869.0,869.0,622499.0,251573.0,644478.0,38146.0,38046.0,606331.0,,80.0,10132.0,52.67,3.83,0.79,0.74
32,2017Q4,26360.0,13315.0,6815.0,6815.0,6815.0,624934.0,278869.0,647235.0,39089.0,38988.0,608147.0,,172.0,10163.0,23.89,25.85,1.7,1.59
33,2018Q1,20065.0,6797.0,-231.0,-231.0,-231.0,625285.0,323389.0,647799.0,39884.0,39784.0,607915.0,,201.0,10159.0,20.43,-1.15,1.98,1.86
34,2018Q2,25855.0,8482.0,2670.0,2670.0,2670.0,629391.0,292370.0,651892.0,41807.0,41707.0,610085.0,,169.0,10195.0,21.87,10.33,1.66,1.56
35,2018Q3,22633.0,8391.0,2170.0,3060.0,3060.0,634873.0,273909.0,656906.0,43762.0,43661.0,613145.0,,206.0,10246.0,15.55,13.52,2.02,1.89
36,2018Q4,27578.0,5601.0,-174.0,-173.0,-173.0,625757.0,261277.0,647669.0,34697.0,34597.0,612972.0,,89.0,10243.0,37.08,-0.63,0.87,0.82
37,2019Q1,29724.0,18322.0,11633.0,11632.0,11632.0,670366.0,279299.0,692385.0,67781.0,67680.0,624604.0,,287.0,10438.0,9.4,39.13,2.79,2.6
38,2019Q2,62896.0,15444.0,3925.0,3841.0,3841.0,631666.0,253847.0,653152.0,36839.0,36739.0,616313.0,,307.0,10299.0,9.78,6.11,2.98,2.77
39,2019Q3,29862.0,12626.0,2997.0,2997.0,2997.0,818181.0,398194.0,857923.0,238614.0,238513.0,619309.0,,306.0,10349.0,9.16,10.03,2.96,2.57
40,2019Q4,29552.0,11131.0,93.0,87.0,87.0,859644.0,399025.0,901010.0,282193.0,282093.0,618816.0,,310.0,10341.0,6.45,0.29,2.99,2.39
41,2020Q1,31892.0,14349.0,87.0,82.0,82.0,986685.0,453421.0,1026537.0,407638.0,407538.0,618898.0,,117.0,10342.0,17.08,0.26,1.13,0.81
42,2020Q2,40453.0,18740.0,3233.0,3398.0,3398.0,917911.0,487237.0,1075930.0,454135.0,453437.0,621796.0,,110.0,10391.0,20.06,8.4,0.55,0.32
43,2020Q3,36003.0,16995.0,1797.0,1753.0,1753.0,969676.0,562358.0,1143360.0,519811.0,519114.0,623549.0,,89.0,10420.0,40.5,4.87,0.28,0.16
44,2020Q4,49033.0,20746.0,1352.0,1596.0,1596.0,1129555.0,627693.0,1273706.0,648560.0,648460.0,625145.0,,114.0,10447.0,53.45,3.26,0.26,0.13
45,2021Q1,54124.0,22723.0,5179.0,4199.0,4199.0,1391047.0,756093.0,1524770.0,895320.0,895219.0,629450.0,,183.0,10519.0,40.45,7.76,0.67,0.3
46,2021Q2,134877.0,42381.0,13730.0,10421.0,10421.0,1561059.0,1029214.0,1670790.0,1037768.0,1037668.0,633022.0,,300.0,10578.0,33.3,7.73,1.65,0.65
47,2021Q3,147032.0,45865.0,20038.0,16905.0,16905.0,1920426.0,980460.0,2008597.0,1372987.0,1372887.0,635609.0,,553.0,10622.0,22.76,11.5,2.67,0.92
48,2021Q4,117328.0,39465.0,4492.0,3627.0,3627.0,2136334.0,1159047.0,2224908.0,1573021.0,1572921.0,651887.0,,587.0,10894.0,33.88,3.09,0.56,0.17
49,2022Q1,117539.0,54153.0,18974.0,15588.0,15588.0,2072147.0,1386735.0,2161215.0,1493741.0,1493640.0,667475.0,,778.0,11154.0,20.06,13.26,2.36,0.71
50,2022Q2,98230.0,41451.0,12869.0,9548.0,9548.0,2074420.0,1009194.0,2116264.0,1440741.0,1440641.0,675522.0,,763.0,11289.0,9.04,9.72,1.42,0.45
