,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
10,2016Q3,1198243.0,439184.0,398272.0,330272.0,330272.0,133080141.0,2484879.0,71880192.0,125111632.0,14637360.0,104052900.0,7968509.0,6523331.0,731710.0,1083.0,12335.0,0.0,4.23,0.25
11,2016Q4,1295647.0,795100.0,482587.0,363376.0,363376.0,141865255.0,9277203.0,78705746.0,133533370.0,14796745.0,110984894.0,8331885.0,6523331.0,940982.0,1646.0,12898.0,0.0,4.46,0.26
12,2017Q1,1259885.0,505852.0,469512.0,350722.0,350722.0,138023159.0,3563642.0,87777125.0,129657264.0,8976490.0,111494370.0,8365895.0,6523331.0,974992.0,1858.0,12950.0,0.0,4.2,0.25
13,2017Q2,1281300.0,702316.0,440818.0,355818.0,355818.0,142179600.0,1473298.0,91361641.0,133457888.0,14688627.0,108118494.0,8721712.0,6523331.0,1330809.0,2167.0,13501.0,0.0,4.16,0.25
14,2017Q3,1361924.0,630987.0,523332.0,419332.0,419332.0,148049466.0,1247287.0,93674281.0,138908422.0,4284570.0,122443998.0,9141044.0,6523331.0,1750141.0,2305.0,14150.0,0.0,4.7,0.29
15,2017Q4,1323734.0,973941.0,334425.0,242215.0,242215.0,163433639.0,12352188.0,99391852.0,154050381.0,13538858.0,128275377.0,9383258.0,6523331.0,1793983.0,2118.0,14525.0,6.09,2.62,0.16
16,2018Q1,1195301.0,635241.0,507379.0,417391.0,417391.0,169797222.0,9929602.0,106930166.0,160138889.0,2713607.0,144349310.0,9658333.0,7499994.0,1092394.0,2221.0,14951.0,6.75,4.38,0.25
17,2018Q2,1126013.0,708828.0,158952.0,128952.0,128952.0,175881155.0,11118215.0,113254545.0,166093872.0,1682098.0,146316056.0,9787283.0,7499994.0,1221345.0,1782.0,13050.0,6.29,1.33,0.07
18,2018Q3,1266114.0,763554.0,348042.0,280042.0,280042.0,167328159.0,2971040.0,113900829.0,157260834.0,11487502.0,127541903.0,10067325.0,7563325.0,1438056.0,1534.0,13423.0,6.78,2.82,0.16
19,2018Q4,1428694.0,940446.0,198567.0,133567.0,133567.0,175094532.0,5108151.0,117710462.0,164893640.0,16440956.0,124948075.0,10200892.0,7563325.0,1432429.0,1328.0,13601.0,6.93,1.32,0.08
20,2019Q1,1401171.0,724663.0,511433.0,410268.0,410268.0,181900548.0,6379748.0,122186551.0,170282916.0,21091525.0,125843171.0,11617632.0,8944772.0,1467722.0,1274.0,13081.0,7.22,3.76,0.23
21,2019Q2,1563341.0,964992.0,605439.0,487439.0,487439.0,189954560.0,13222004.0,127724221.0,178077330.0,19556249.0,130052553.0,11877230.0,8944772.0,1722520.0,1671.0,13373.0,4.67,4.15,0.26
22,2019Q3,1533898.0,982084.0,519386.0,413386.0,413386.0,193536377.0,10786992.0,133138216.0,181245761.0,15963660.0,132996788.0,12290616.0,8944772.0,2135906.0,1761.0,13839.0,4.26,3.42,0.22
23,2019Q4,1562466.0,1240857.0,402566.0,289184.0,289184.0,202058040.0,11663649.0,138802033.0,189478240.0,17533192.0,136847259.0,12579800.0,8944772.0,2161641.0,1868.0,14164.0,4.12,2.33,0.15
24,2020Q1,1437881.0,928707.0,603657.0,485656.0,485656.0,202930440.0,9064436.0,142800158.0,189864984.0,10415727.0,144001427.0,13065456.0,9769540.0,1822529.0,1863.0,13374.0,3.01,3.79,0.24
25,2020Q2,1463831.0,1062997.0,400633.0,320633.0,320633.0,213729207.0,10816676.0,150499889.0,200553099.0,27523028.0,143917595.0,13176108.0,9769540.0,1933181.0,1638.0,13487.0,5.01,2.44,0.15
26,2020Q3,1814993.0,1144715.0,737151.0,589151.0,589151.0,211978406.0,3124010.0,157237398.0,198213147.0,7731872.0,154611447.0,13765259.0,9769540.0,2522332.0,1784.0,14090.0,6.39,4.37,0.28
27,2020Q4,2003466.0,1508728.0,685112.0,466468.0,466468.0,242342951.0,13959435.0,174356335.0,228111225.0,14745116.0,174525987.0,14231726.0,10746446.0,1732607.0,1913.0,13243.0,6.48,3.33,0.21
28,2021Q1,2051177.0,1027321.0,1111877.0,876974.0,876974.0,245208214.0,18116079.0,180264042.0,230099514.0,17312132.0,176178834.0,15108700.0,10746446.0,2609581.0,2239.0,14059.0,7.75,5.98,0.36
29,2021Q2,2179656.0,1094029.0,925493.0,740493.0,740493.0,255497176.0,16434543.0,188760794.0,239951080.0,11403874.0,186172609.0,15546096.0,10746446.0,3046977.0,2591.0,14466.0,11.56,4.83,0.3
30,2021Q3,2030516.0,1203915.0,765741.0,611741.0,611741.0,254622581.0,11034155.0,193096468.0,238465414.0,18577936.0,178842254.0,16157167.0,12035962.0,2368532.0,2496.0,13424.0,8.67,3.86,0.24
31,2021Q4,2755810.0,1764515.0,835578.0,644710.0,644710.0,289193879.0,22438493.0,205783434.0,272392002.0,46281380.0,180273213.0,16801877.0,12035962.0,2582255.0,2544.0,13960.0,8.77,3.91,0.24
32,2022Q1,2875706.0,1153370.0,1795411.0,1420783.0,1420783.0,284918135.0,17308765.0,204271906.0,266695475.0,42435310.0,177459816.0,18222660.0,12035962.0,4003038.0,2933.0,14712.0,7.38,8.11,0.49
33,2022Q2,3044872.0,1342045.0,1793186.0,1434686.0,1434686.0,300919233.0,19220966.0,223055011.0,281168861.0,45619392.0,185787552.0,19750372.0,12385920.0,5180792.0,3398.0,13136.0,3.84,7.56,0.49
