,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
41,2020Q1,94296.0,-21069.0,-31484.0,-24579.0,-24579.0,1651098.0,257773.0,1689527.0,293415.0,68378.0,1396112.0,,363.0,12024.0,13.79,-26.07,2.9,2.24
42,2020Q2,167290.0,84040.0,75843.0,70777.0,70777.0,1737369.0,372874.0,1775984.0,309094.0,76203.0,1466889.0,,876.0,12634.0,7.99,42.31,4.94,4.08
43,2020Q3,230801.0,194709.0,186847.0,149508.0,149508.0,1891821.0,535562.0,1931665.0,315268.0,70381.0,1616398.0,,1776.0,12656.0,6.7,64.78,9.7,8.06
44,2020Q4,226066.0,176048.0,165838.0,132717.0,132717.0,2098630.0,869504.0,2114864.0,365749.0,126910.0,1749115.0,,2703.0,13695.0,8.51,58.71,7.89,6.56
45,2021Q1,510944.0,406269.0,398225.0,318699.0,318699.0,2535597.0,1250888.0,2553903.0,486090.0,332572.0,2067814.0,,5408.0,16190.0,5.72,62.37,16.7,13.65
46,2021Q2,356223.0,149823.0,132247.0,107846.0,107846.0,2901598.0,1199819.0,2920539.0,744879.0,329422.0,2175660.0,,5574.0,17035.0,5.07,30.27,5.08,3.94
47,2021Q3,389139.0,194985.0,178405.0,147633.0,147633.0,2977226.0,1737469.0,2995715.0,672422.0,346795.0,2323293.0,,5535.0,18191.0,3.23,37.94,6.56,4.99
48,2021Q4,313242.0,221070.0,199116.0,161569.0,161569.0,4711550.0,2990177.0,4729585.0,967910.0,449270.0,3761675.0,,4705.0,13699.0,7.01,51.58,5.31,4.18
49,2022Q1,446209.0,360724.0,334739.0,268075.0,268075.0,5622351.0,2642619.0,5661524.0,1631773.0,1091049.0,4029751.0,,3606.0,14675.0,6.25,60.08,6.88,5.16
50,2022Q2,321682.0,85900.0,69627.0,58398.0,58398.0,8496852.0,694654.0,8527557.0,320481.0,84094.0,8207076.0,,2233.0,14944.0,4.01,18.15,0.95,0.82
