,Quý,Thu nhập lãi thuần(MilVND),Chi phí hoạt động(MilVND),Tổng TNTT(MilVND),Tổng LNST(MilVND),LNST của CĐ Ngân hàng mẹ(MilVND),Tổng tài sản(MilVND)," - Tiền, vàng gửi và cho vay các TCTD(MilVND)", - Cho vay khách hàng(MilVND),Nợ phải trả(MilVND), - Tiền gửi và vay các TCTD(MilVND), - Tiền gửi của khách hàng(MilVND),Vốn và các quỹ(MilVND), - Vốn của TCTD(MilVND), - Lợi nhuận chưa phân phối(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROEA(%),ROAA(%)
19,2018Q2,1884382.0,1099993.0,1015796.0,819901.0,738032.0,191293246.0,23538842.0,118965247.0,174717115.0,26372072.0,126776964.0,16576131.0,11852342.0,2987646.0,2674.0,16897.0,13.52,4.56,0.39
20,2018Q3,1768706.0,1148111.0,821370.0,655631.0,567135.0,199380170.0,23317555.0,119572248.0,183425608.0,29656727.0,129966300.0,15954562.0,11852342.0,2279482.0,2458.0,16264.0,15.81,3.49,0.29
21,2018Q4,2161165.0,1184272.0,1120704.0,892065.0,779657.0,216107406.0,32425544.0,121791723.0,199279266.0,40689261.0,128060094.0,16828140.0,11852342.0,3007022.0,2897.0,17154.0,10.46,4.76,0.38
22,2019Q1,2029910.0,1137368.0,1101720.0,878726.0,798822.0,202562505.0,19600096.0,127556296.0,184849346.0,34233100.0,126694184.0,17713159.0,11852342.0,3805844.0,2940.0,18056.0,10.21,4.63,0.38
23,2019Q2,2323741.0,1292906.0,1108931.0,896228.0,786224.0,210291470.0,21501935.0,136295829.0,191687895.0,33921883.0,130057579.0,18603575.0,11852342.0,4171307.0,2989.0,18964.0,9.2,4.33,0.38
24,2019Q3,2504870.0,1284028.0,1237524.0,989040.0,898682.0,217245156.0,21531562.0,138631393.0,197651382.0,42943712.0,124917876.0,19593774.0,11852342.0,5069988.0,3327.0,19973.0,8.33,4.71,0.42
25,2019Q4,2888034.0,1366195.0,1570239.0,1256341.0,1121038.0,229477262.0,24664877.0,144699636.0,209096146.0,45977699.0,126018576.0,20381116.0,11693415.0,6130768.0,3675.0,20776.0,7.5,5.61,0.5
26,2020Q1,2883597.0,1607759.0,1250648.0,1001305.0,888629.0,231773724.0,18920348.0,150733323.0,210385915.0,43244856.0,132822498.0,21387809.0,11381661.0,7019397.0,3781.0,22218.0,4.71,4.25,0.39
27,2020Q2,2780364.0,1130489.0,1656932.0,1320397.0,1210550.0,242445051.0,23330471.0,158574053.0,219751209.0,32358700.0,149805037.0,22693842.0,11381507.0,7678938.0,4231.0,23495.0,5.86,5.49,0.51
28,2020Q3,3021583.0,1562467.0,1473835.0,1178686.0,1091310.0,273289529.0,32765417.0,162533281.0,249404367.0,41769606.0,168443457.0,23885162.0,11381507.0,8768067.0,4447.0,24728.0,7.04,4.69,0.42
29,2020Q4,3212161.0,1872114.0,1436806.0,1146485.0,1058236.0,319127257.0,44810934.0,176387656.0,294423432.0,75175573.0,174620270.0,24703825.0,16211085.0,4938967.0,3988.0,15500.0,5.96,4.36,0.36
30,2021Q1,3362798.0,1631572.0,2100182.0,1680115.0,1563388.0,325821442.0,50447584.0,185334408.0,299409970.0,69869067.0,184987517.0,26411472.0,16211085.0,6502578.0,4066.0,16572.0,6.49,6.12,0.48
31,2021Q2,3468701.0,1682984.0,2093253.0,1671475.0,1551879.0,330969917.0,44824126.0,189796578.0,303239461.0,60258786.0,198533937.0,27730456.0,16211085.0,7395450.0,3854.0,17399.0,9.21,5.73,0.47
32,2021Q3,3306282.0,1411602.0,1891024.0,1513039.0,1431065.0,346355019.0,52371403.0,189346267.0,317084891.0,81351880.0,194429468.0,29270128.0,16211085.0,8826515.0,3592.0,14692.0,7.07,5.02,0.42
33,2021Q4,3752996.0,1656610.0,1985158.0,1588870.0,1507187.0,374611571.0,55942644.0,200758833.0,343821459.0,107242582.0,183283118.0,30790112.0,20195503.0,6290473.0,3497.0,15455.0,8.82,5.02,0.42
34,2022Q1,4043391.0,1925612.0,2527515.0,2020439.0,1918399.0,381046023.0,49371645.0,222466108.0,348234538.0,93473766.0,201490028.0,32811485.0,20195503.0,8206256.0,3506.0,16306.0,8.09,6.03,0.51
35,2022Q2,4551225.0,2033070.0,2776168.0,2220093.0,2079127.0,384266740.0,41470126.0,234742051.0,348899749.0,86186983.0,212520096.0,35366991.0,20395503.0,9344689.0,3591.0,17576.0,6.68,6.1,0.54
