,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
15,2013Q1,29146.0,15682.0,8896.0,8701.0,8701.0,1459845.0,,1523414.0,740630.0,740605.0,782784.0,,-10.0,7828.0,-615.74,29.85,-0.13,-0.07
16,2013Q2,34913.0,13124.0,5426.0,5455.0,5455.0,1526556.0,,1588296.0,800057.0,800032.0,788239.0,,139.0,7882.0,44.54,15.62,1.82,0.94
17,2013Q3,20806.0,-2978.0,-9152.0,-9152.0,-9152.0,1535956.0,,1596195.0,817108.0,817083.0,779087.0,,639.0,7791.0,8.61,-43.99,8.17,4.12
18,2013Q4,49111.0,20229.0,6588.0,6617.0,6617.0,1863580.0,,1922648.0,1136944.0,1136919.0,785704.0,,116.0,7857.0,51.55,13.47,1.48,0.7
19,2014Q1,72610.0,78308.0,72401.0,72404.0,72404.0,3396620.0,,3457491.0,2599383.0,2599358.0,858108.0,,754.0,8581.0,13.52,99.72,9.38,3.52
20,2014Q2,71487.0,16383.0,6663.0,6682.0,6682.0,3323496.0,,3383597.0,2518807.0,2518782.0,864790.0,,767.0,8648.0,11.48,9.35,9.31,2.96
21,2014Q3,110656.0,70210.0,63776.0,63779.0,63779.0,5567841.0,,5628988.0,4700420.0,4700395.0,928568.0,,1497.0,9286.0,8.48,57.64,17.4,4.15
22,2014Q4,145024.0,32080.0,-20809.0,-20770.0,-20770.0,3147071.0,,3172970.0,2265171.0,2265146.0,907798.0,,1223.0,9078.0,8.67,-14.32,13.72,3.12
23,2015Q1,95471.0,18481.0,12031.0,12036.0,12036.0,3176413.0,,3204292.0,2282598.0,2282573.0,921694.0,,618.0,9217.0,13.59,12.61,6.82,1.6
24,2015Q2,103243.0,39035.0,16770.0,16775.0,16775.0,3099867.0,,3168275.0,2229807.0,2229782.0,938468.0,,719.0,9385.0,11.27,16.25,7.77,1.89
25,2015Q3,104787.0,20842.0,13557.0,13560.0,13560.0,3033714.0,,3101240.0,2149212.0,2149187.0,952028.0,,216.0,9520.0,31.0,12.94,2.32,0.68
26,2015Q4,215258.0,91360.0,76105.0,75868.0,75868.0,3345263.0,,3360472.0,2332575.0,1752550.0,1027896.0,,1183.0,10279.0,6.17,35.25,12.32,3.69
27,2016Q1,96785.0,46540.0,14642.0,12146.0,12146.0,3055329.0,990295.0,3157407.0,2117365.0,1355698.0,1040042.0,0.0,1183.0,10324.0,5.66,12.55,11.96,3.7
28,2016Q2,122380.0,72436.0,23574.0,26081.0,26081.0,3616178.0,1398848.0,3718056.0,2652933.0,1879231.0,1065124.0,,1277.0,10573.0,4.78,21.31,12.5,3.83
29,2016Q3,143840.0,40475.0,6968.0,6990.0,6990.0,3646245.0,1755282.0,3749721.0,2677607.0,1745804.0,1072114.0,,1211.0,10642.0,4.38,4.86,11.52,3.46
30,2016Q4,200333.0,95082.0,41363.0,41372.0,41372.0,3210912.0,1714385.0,3314378.0,2200892.0,1259544.0,1113486.0,,866.0,11135.0,5.31,20.65,8.07,2.48
31,2017Q1,153829.0,94267.0,54796.0,45160.0,45160.0,3554364.0,2119268.0,3574076.0,2415430.0,1479356.0,1158646.0,,1196.0,11586.0,6.77,29.36,10.85,3.33
32,2017Q2,283618.0,171013.0,129967.0,105278.0,105278.0,4079125.0,2323001.0,4099308.0,2860266.0,1632382.0,1239043.0,,1988.0,12390.0,7.19,37.12,17.35,5.4
33,2017Q3,297257.0,165250.0,120427.0,99879.0,99879.0,4498584.0,2247572.0,4518339.0,3152796.0,2106737.0,1365542.0,,2917.0,13655.0,6.1,33.6,23.93,7.52
34,2017Q4,354856.0,206203.0,145046.0,130572.0,130572.0,4104810.0,2322600.0,4134483.0,2657226.0,2134187.0,1477257.0,,3809.0,14773.0,5.57,36.8,29.07,9.33
35,2018Q1,365420.0,226832.0,168729.0,135772.0,135772.0,4991935.0,2862950.0,5022300.0,3382195.0,2341321.0,1640106.0,,4715.0,16401.0,4.92,37.15,32.96,10.61
36,2018Q2,289454.0,85619.0,17383.0,39498.0,39498.0,4923265.0,2265807.0,5027663.0,3345160.0,2219762.0,1682503.0,,4032.0,15964.0,3.35,13.65,26.32,8.68
37,2018Q3,277864.0,176777.0,112136.0,95297.0,95297.0,5325749.0,2303955.0,5424906.0,3647106.0,2412102.0,1777800.0,,3932.0,16868.0,4.27,34.3,24.39,8.18
38,2018Q4,341522.0,173238.0,111637.0,87515.0,87515.0,4773903.0,2051009.0,4869335.0,3004021.0,1282981.0,1865314.0,,3463.0,17698.0,3.7,25.62,20.56,7.04
39,2019Q1,264057.0,141943.0,74429.0,59886.0,59886.0,4982911.0,1811218.0,5075161.0,3149961.0,1916424.0,1925200.0,,2696.0,18266.0,4.19,22.68,15.57,5.53
40,2019Q2,263347.0,156085.0,66539.0,54726.0,54726.0,5438691.0,1906304.0,5526889.0,2974580.0,2215205.0,2552309.0,,2354.0,12314.0,4.21,20.78,14.65,5.69
41,2019Q3,313629.0,194045.0,127360.0,104312.0,104312.0,5589532.0,1945744.0,5675911.0,3019291.0,2410472.0,2656621.0,,2005.0,12817.0,4.19,33.26,13.62,5.8
42,2019Q4,226352.0,115521.0,41763.0,35715.0,35715.0,5989908.0,1647839.0,6072678.0,3380342.0,3374023.0,2692336.0,,1418.0,12990.0,5.43,15.78,10.37,4.56
43,2020Q1,401770.0,138749.0,68258.0,46567.0,46567.0,5850098.0,1282223.0,5931035.0,3192132.0,3164030.0,2738903.0,,1188.0,13214.0,4.8,11.59,9.07,4.16
44,2020Q2,385332.0,316418.0,263530.0,219470.0,219470.0,6061920.0,1703301.0,6139057.0,3195684.0,3158044.0,2943372.0,,1959.0,14201.0,6.02,56.96,7.72,3.64
45,2020Q3,334127.0,237060.0,173713.0,139686.0,196335.0,6900559.0,1894973.0,6974647.0,4140311.0,4087094.0,2834336.0,,2403.0,13675.0,4.99,41.81,6.8,2.99
46,2020Q4,683796.0,522558.0,433168.0,348590.0,348590.0,6857673.0,2171684.0,6929743.0,3703428.0,3586465.0,3226315.0,,3913.0,15566.0,6.39,50.98,11.5,5.01
47,2021Q1,592708.0,381923.0,337995.0,270812.0,270812.0,6664856.0,2901855.0,6734431.0,3013737.0,2263057.0,3720694.0,,4995.0,17951.0,5.67,45.69,7.8,3.96
48,2021Q2,594916.0,446147.0,383874.0,309998.0,309998.0,9667463.0,4768936.0,9733705.0,5384134.0,4547505.0,4349571.0,,5431.0,20985.0,8.1,52.11,7.68,3.76
49,2021Q3,564923.0,352709.0,305850.0,246414.0,246414.0,9968200.0,3903036.0,10031335.0,5936040.0,5235216.0,4095294.0,,5673.0,19758.0,6.4,43.62,5.84,2.49
50,2021Q4,1142771.0,881638.0,724566.0,569062.0,569062.0,10839041.0,5817013.0,10910884.0,4855304.0,4204719.0,6055580.0,,6098.0,18617.0,8.3,49.8,11.21,5.43
51,2022Q1,685729.0,475232.0,410899.0,329332.0,329332.0,11707228.0,5009255.0,11774992.0,5347404.0,4684115.0,6427588.0,,5675.0,19761.0,7.14,48.03,5.28,2.9
52,2022Q2,-64305.0,-287619.0,-372046.0,-297117.0,-297117.0,11136111.0,2805517.0,11203811.0,1838669.0,1122468.0,9365142.0,,2968.0,28792.0,4.58,462.05,-3.76,-2.59
