,Quý,DT từ KD chứng khoán (MilVND),Lợi nhuận gộp(MilVND),LNT từ KD chứng khoán(MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Các khoản cho vay(MilVND),Tổng tài sản(MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của cổ đông thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
31,2020Q1,90293.0,6781.0,-9961.0,-11302.0,-11302.0,1150320.0,486246.0,1171159.0,461211.0,459614.0,709948.0,,-151.0,11832.0,-59.63,-12.52,-1.26,-0.75
32,2020Q2,85276.0,33340.0,19679.0,15054.0,15054.0,970625.0,532773.0,991707.0,267105.0,261331.0,724602.0,,162.0,12077.0,44.47,17.65,2.1,1.39
33,2020Q3,78026.0,16564.0,4935.0,7392.0,7392.0,1002693.0,640185.0,1025570.0,293576.0,290165.0,731994.0,,45.0,12200.0,145.81,9.47,1.02,0.73
34,2020Q4,97872.0,70896.0,56125.0,46068.0,46068.0,857747.0,512516.0,879599.0,101537.0,88987.0,778062.0,,954.0,12968.0,9.12,47.07,6.1,4.84
35,2021Q1,125651.0,98419.0,92636.0,74441.0,74441.0,1114726.0,588166.0,1141872.0,291869.0,264931.0,850003.0,,2383.0,14167.0,6.0,59.24,9.14,7.37
36,2021Q2,252147.0,147755.0,128634.0,103678.0,103678.0,1837006.0,1065656.0,1866254.0,912572.0,872650.0,953681.0,,3860.0,15895.0,8.6,41.12,11.5,6.89
37,2021Q3,285516.0,59592.0,33806.0,27159.0,27159.0,2320421.0,1423958.0,2354409.0,1343569.0,859831.0,1010840.0,,4167.0,16045.0,7.68,9.51,2.76,1.29
38,2021Q4,449867.0,301418.0,267451.0,216662.0,216662.0,3228791.0,1762154.0,3263062.0,1395559.0,900545.0,1867502.0,,6119.0,18131.0,6.95,48.16,15.05,7.71
39,2022Q1,307206.0,66494.0,37423.0,29930.0,29930.0,3265421.0,1779724.0,3304444.0,1427915.0,1405765.0,1876529.0,,4782.0,18219.0,7.74,9.74,1.6,0.91
40,2022Q2,343250.0,167112.0,139547.0,112042.0,112042.0,2668002.0,997043.0,2720159.0,731588.0,688317.0,1988571.0,,4306.0,19306.0,6.41,32.64,5.8,3.72
