,code,quarter,illiq,ln_illiq,hsl,ln_hsl,roa,shares_est,ln_size,ret,lev,meanv,stdv,gsv,wui,wuivnm,vni,crisis
3948,JVC,2011Q4,0.02250772741060665,-3.7938965882625353,0.20111335055824356,0.012893608057759886,15.3,24199680.420019407,396874758888,13.103448275862059,44.11261555843548,0.2501538461538461,3.5028071297834167,11.872146118721464,19.437,0.0,351.55,0
3949,JVC,2012Q1,0.007349950638799742,-4.913061681589502,0.14981546908636398,0.007406653781512285,0.49,32199312.71477663,872601374570,65.24390243902441,39.762157410798146,1.115762711864407,3.4390817757019003,11.872146118721464,18.63,0.0994431,441.03,0
3950,JVC,2012Q2,0.010724076658070946,-4.5352639103617856,0.19831691289672768,0.008110819442689852,0.14,32199214.50151057,631104604230,-27.67527675276753,52.024840177906825,-0.3253225806451613,2.8729716823662703,8.67579908675799,36.828,0.10237510000000001,422.37,0
3951,JVC,2012Q3,0.06419738254890482,-2.7457928393836317,0.12925594523616574,0.006991268179527471,5.27,35420544.02290623,662364173228,-4.591836734693888,50.61729417583858,-0.040781249999999984,2.555502190069964,7.762557077625572,25.945,0.09031789999999999,392.57,0
3952,JVC,2012Q4,0.04473259311396028,-3.107052890627512,0.18413881635845814,0.009529890921713495,8.33,35420263.42451874,736741479230,11.22994652406418,47.60414219831246,0.1947692307692308,2.490378427375739,8.219178082191782,38.751999999999995,0.0851716,413.73,0
3953,JVC,2013Q1,0.003588799196919655,-5.629937617972415,0.12320838327223435,0.006174281425008158,0.54,35419234.82982253,719010467045,-2.4038461538461537,46.11572216536616,0.09775862068965516,2.731296230475301,7.305936073059359,31.599,0.0840619,491.04,0
3954,JVC,2013Q2,0.0058093852648014276,-5.148280520118718,0.08813224372433186,0.004688697093913849,0.45,49406357.02054795,958483326199,-4.433497536945824,39.64356357973664,-0.059836065573770476,1.7218715513487826,7.305936073059359,14.114,0.2769316,481.13,0
3955,JVC,2013Q3,0.006638085806037418,-5.014931639278383,0.11351103142117508,0.006008655946797084,0.69,49406464.92434663,1002951237964,4.63917525773197,37.68308776757804,0.08092307692307693,1.518188397273337,6.849315068493151,15.802999999999999,0.09439310000000001,492.63,0
3956,JVC,2013Q4,0.0015339905257305234,-6.479882752242244,0.07405022895921043,0.004017163240883486,1.14,56816911.50125403,1039749480473,-9.852216748768473,41.63622587104387,0.06757575757575758,1.4057519866671528,7.305936073059359,18.492,0.3694126,504.63,0
3957,JVC,2014Q1,0.001159954952932885,-6.759374108296457,0.12084634094932245,0.006618537198331622,0.66,56817366.15311965,999985644295,-3.8251366120218537,44.5681518986111,-0.0605357142857143,1.3052724127279225,5.936073059360732,19.537,0.3859265,591.57,0
3958,JVC,2014Q2,0.006605052112830865,-5.019920451132712,0.07159355498358266,0.00518449096382036,1.27,56819942.95222249,840935155693,-15.909090909090912,45.185628490048494,-0.24344262295081964,2.8746175892026065,5.479452054794519,20.086,0.2549395,578.13,0
3959,JVC,2014Q3,0.002968880304982002,-5.819570398940093,0.08891483570713879,0.005795885502987946,4.17,56818026.36659496,914770224502,8.783783783783788,43.14907790809008,0.16828125,2.721263452293018,5.479452054794519,14.210999999999999,0.1751927,598.8,0
3960,JVC,2014Q4,0.0016322569451047745,-6.417791592979474,0.14547709249649662,0.008590644699336958,3.44,84442265.66652885,1410185836631,3.726708074534148,37.419919618739584,0.13818181818181818,2.29203631941348,6.849315068493151,17.252,0.1279263,545.63,0
3961,JVC,2015Q1,0.0013893071294625078,-6.5789501241286015,0.1532984511643933,0.007488765291749709,0.16,112502403.13297336,2317549504539,23.35329341317367,18.968447740087242,0.4139285714285714,2.798626727243481,6.849315068493151,29.838,0.1030503,551.13,0
3962,JVC,2015Q2,0.003143836903886589,-5.762311281114888,0.13422705096051352,0.006693904687112648,0.16,112499644.67606302,911247121876,-60.67961165048544,17.07869729014911,-1.4618032786885249,3.349982839854916,10.958904109589039,25.361,0.1292992,593.05,0
3963,JVC,2015Q3,0.0035185323045142493,-5.649711335268498,0.07753875472109342,0.011835980890707141,1.38,112495312.2235981,539977498673,-40.74074074074074,23.97761416072725,-0.7316923076923078,3.7805656691619767,10.502283105022832,21.28,0.14677820000000003,562.64,0
3964,JVC,2015Q4,0.006881949489058394,-4.978853311206815,0.0898634873222352,0.015909099848326058,-5.92,112504533.74057458,596274028825,10.416666666666668,20.03617233830228,0.21833333333333327,3.7234353795441413,8.67579908675799,18.518,0.1392661,579.03,0
3965,JVC,2016Q1,0.023078747822650517,-3.7688430925986673,0.050680156261830624,0.011128319034344886,-0.61,112497041.42011836,517486390533,-13.207547169811326,32.19836243454894,-0.16864406779661015,3.78840038012002,6.392694063926941,22.826,0.0,561.22,0
3966,JVC,2016Q2,0.010896116924081932,-4.519348798714612,0.06786505746472375,0.01606430445541349,-0.19,112491202.94599018,449964811784,-13.043478260869561,28.83132646463573,-0.18532258064516133,2.834484205972576,5.936073059360732,18.512999999999998,0.0,632.26,0
3967,JVC,2016Q3,0.01855505159762968,-3.9870132036796035,0.06994886449397386,0.0207291794648662,0.07,112495487.56328416,402733845477,-10.499999999999998,33.12006968064104,-0.11230769230769228,3.4543698634984303,7.305936073059359,30.182,0.0,685.73,0
3968,JVC,2016Q4,0.042747928214101616,-3.152434547601761,0.03442511470632212,0.0099164108917761,2.14,112511632.87086448,405041878335,0.5586592178770955,28.30788393581527,0.05584615384615384,3.1070815749609046,5.936073059360732,32.031,0.16439260000000003,664.87,0
3969,JVC,2017Q1,0.041181517285231714,-3.189765732863794,0.034231085245919,0.009610507205985457,0.27,112509292.88613544,390407246315,-3.611111111111108,26.247951902074036,-0.05135593220338982,1.4995544828348402,5.479452054794519,29.91,0.0,722.31,0
3970,JVC,2017Q2,0.06400566001799217,-2.7487837617517275,0.03856986855630807,0.012364403220529058,0.37,112503506.90754516,337510520723,-13.54466858789626,28.303803465150278,-0.2012903225806452,2.5865423998964694,5.0228310502283104,16.514,0.0,776.47,0
3971,JVC,2017Q3,0.03510536063958115,-3.349401435397166,0.061786505036227415,0.016154597599044255,0.15,112504456.70628184,465768450764,37.99999999999999,23.77854234030067,0.56078125,3.397549679460885,5.936073059360732,16.326,0.0,804.42,0
3972,JVC,2017Q4,0.03635767074764471,-3.3143500725706976,0.07054052850387363,0.017133614527120956,0.8,112491261.72208014,462339085678,-0.7246376811594049,20.357494190104035,0.030923076923076925,2.9444103415820604,5.936073059360732,28.397,0.1331469,984.24,0
3973,JVC,2018Q1,0.007469271499101181,-4.896957808140507,0.03567161322321212,0.007125097403694284,0.09,112493608.86237752,527595025565,14.111922141119225,16.524390796137066,0.30438596491228065,3.852892706203197,6.849315068493151,13.622,0.0,1174.46,0
3974,JVC,2018Q2,0.0437518754546826,-3.1292207995616983,0.0365398603327381,0.010377065142190892,0.21,112493391.11592633,366728455038,-30.4904051172708,32.38954759965678,-0.5277419354838709,3.413339031234227,5.936073059360732,25.653000000000002,0.0,960.78,0
3975,JVC,2018Q3,0.032705593828989216,-3.4202091506021923,0.027333287401282533,0.008961746622536897,1.24,112503831.41762452,333011340996,-9.202453987730056,30.4496120366111,-0.11953125000000005,2.5317303385124657,6.849315068493151,28.711,0.0,1017.13,0
3976,JVC,2018Q4,0.030662650169684245,-3.4847099719065713,0.03385752953658785,0.010970650593206895,0.09,112505527.21088436,338641636905,1.6891891891891833,24.610212433869368,0.064,2.813083717204307,5.936073059360732,26.443,0.0,892.54,0
3977,JVC,2019Q1,0.03363783561900193,-3.392103785453747,0.03190887207978172,0.010182716985410498,0.39,112507623.88818295,356649167726,5.315614617940206,22.269578849175264,0.11965517241379313,2.480294949578094,6.392694063926941,36.588,0.0,980.76,0
3978,JVC,2019Q2,0.019772871436618808,-3.92344441023096,0.02715089542489301,0.008711760734374584,0.16,112505917.1597633,325142100592,-8.832807570977913,20.993059121133065,-0.14065573770491804,1.5039324772658056,6.849315068493151,40.489000000000004,0.0,949.94,0
3979,JVC,2019Q3,0.043609941585741406,-3.1324701365977146,0.025987011107832258,0.008792134837519042,1.09,112497812.95563424,399367235993,22.83737024221452,24.5576982367188,0.3429230769230769,2.3334133548549394,6.849315068493151,32.801,0.0,996.56,0
3980,JVC,2019Q4,0.009430525121116471,-4.66380349766063,0.03417317771406292,0.008514268668813732,-0.09,112503441.08446299,381386665276,-4.507042253521118,17.581191944770673,-0.019090909090909082,3.2073635121857795,7.305936073059359,52.716,0.0,960.99,0
3981,JVC,2020Q1,0.02112158749980169,-3.857459657258569,0.018542586038157203,0.0057631326365344075,-0.11,112497562.00975196,232869953360,-38.93805309734514,17.503676660566818,-0.7689830508474577,3.5992742060105116,6.392694063926941,55.685,0.0,662.53,0
3982,JVC,2020Q2,0.01560411517883541,-4.160220605998947,0.02062028635676518,0.006120168770903264,-0.06,112508381.07362616,385903747083,65.70048309178746,17.99939376534941,0.8920967741935484,3.900029481644253,6.849315068493151,28.914,0.0,825.11,1
3983,JVC,2020Q3,0.01059439893397062,-4.547429819973493,0.033573791190454026,0.00837428315057318,-8.31,112493876.58973151,562469382949,45.77259475218658,27.08234736818285,0.6404615384615385,3.501638201778397,7.762557077625572,27.498,0.0686719,905.21,1
3984,JVC,2020Q4,0.0068696827849016855,-4.980637347772927,0.04216928156746683,0.008966238067770731,-3.57,112498515.58634341,674991093518,20.0,27.61937047620967,0.3401538461538461,2.9622444469458524,6.849315068493151,22.32,0.1550868,1103.87,1
3985,JVC,2021Q1,0.0050197388896110855,-5.294377360652972,0.037450692985524565,0.00701072391391857,-0.06,112513372.95690936,581694138187,-13.833333333333336,29.121840828203048,-0.19465517241379304,3.0531009347226563,6.849315068493151,11.889000000000001,0.0,1191.44,1
3986,JVC,2021Q2,0.004030936344440305,-5.51375658647755,0.02794847509657324,0.0060506845443326325,-0.35,112506596.96290764,477027971123,-17.98839458413926,25.56398651148728,-0.2777419354838709,2.9182649344075866,6.849315068493151,18.073,0.1682086,1408.55,1
3987,JVC,2021Q3,0.0054856904804969344,-5.205612307945931,0.049956583646412214,0.01036622208742558,-0.03,112500373.59900372,757127514321,58.72641509433963,30.320714503392697,0.83171875,4.667448422509425,8.67579908675799,21.509,0.087382,1342.06,1
3988,JVC,2021Q4,0.001019798930020941,-6.8881497985485725,0.12633211865900007,0.015325162149094625,-0.42,112494992.48873311,1141824173761,50.81723625557206,28.14442597239928,0.6581818181818182,3.608672421176054,8.219178082191782,19.803,0.0,1498.28,1
3989,JVC,2022Q1,0.0012757892466072533,-6.6641902749368445,0.12355951974370795,0.012276565417589116,0.54,112508808.83513016,1350105706022,18.226600985221676,22.537095600415135,0.2884482758620689,4.7015827128797385,10.502283105022832,26.455,0.08186660000000001,1492.15,0
3990,KBC,2008Q1,0.0129142316380584,-4.349425347966573,0.3934069861242988,0.004362127184435022,3.91,87998625.06206317,15487758010923,-9.697280656747052,37.16738404742432,-0.9789655172413794,2.7062544126815764,17.0,13.177,0.1107174,516.85,1
3991,KBC,2008Q2,0.005439581555526546,-5.214053141012749,0.2183068231351302,0.0017321924205800179,3.75,90720850.04807214,9344247554951,-41.47727272727273,36.828867612083236,-0.06983333333333333,1.2647643200654952,15.0,18.019000000000002,0.21347,399.4,1
3992,KBC,2008Q3,0.17989459956295098,-1.7153841575815634,0.4313664548627016,0.008154498975645783,3.91,134085127.9219584,10512274029082,-23.883495145631066,38.71763179223665,-0.21578125,4.161565183531998,18.0,14.048,0.2313744,456.7,1
3993,KBC,2008Q4,0.0564796566691387,-2.873874764619828,0.5310789433544576,0.01235913162666303,3.91,134085127.9219584,8031699162525,-23.59693877551021,38.71763179223665,-1.3251515151515152,5.316858020246468,6.0,13.245,0.11057049999999999,315.62,1
3994,KBC,2009Q1,0.0346286660360684,-3.3630734417813417,0.25662583579627546,0.008087017760637385,-1.29,134079802.75737144,5457047972225,-32.05342237061769,41.17097206993799,-0.7462068965517241,4.948744596283976,5.0,21.794,0.22089679999999998,280.67,1
3995,KBC,2009Q2,0.0035968798294810727,-5.6276885233668805,0.368336135485391,0.010482029480249136,0.0,199120140.370192,6152812337439,-24.07862407862409,49.04272246109735,0.0006451612903226098,4.793606011484137,28.0,18.972,0.2037075,448.29,0
3996,KBC,2009Q3,0.0008536755330079318,-7.0659593743002285,0.3484423338428113,0.010693882633554565,2.59,134085709.13027789,6771328311079,63.430420711974115,53.78714243637849,0.7863076923076923,3.6268902697553664,26.0,14.507,0.0984834,580.9,0
3997,KBC,2009Q4,0.0003421076386147792,-7.980385137627892,0.6582276232499796,0.014463119300814337,3.68,199126747.72036475,11549351367781,14.851485148514852,62.430615313849124,0.3135593220338983,4.298480390152278,51.0,18.952,0.19022260000000002,494.77,0
3998,KBC,2010Q1,0.00031043452315199525,-8.077537554345032,0.3127057616729719,0.005793204745333778,2.8,199122811.9389587,11549123092460,0.0,61.27143309316612,0.03706896551724132,2.773434762370521,29.0,19.712,0.1030715,499.24,0
3999,KBC,2010Q2,0.00043409867700061985,-7.742238683346808,0.27205590996294365,0.005198820848376055,1.8,193170377.5411423,7031401742498,-37.24137931034483,58.192882536947145,-0.08129032258064517,1.8326210593349423,20.0,21.449,0.2137894,507.14,0
4000,KBC,2010Q3,0.0026556124498711147,-5.9310799729727375,0.19747193176654115,0.006167515015859883,2.21,295717834.76613724,9462970712516,-12.087912087912086,57.8133439362119,-0.16687500000000002,2.6342794412520427,20.0,19.653,0.30472319999999997,454.52,0
4001,KBC,2010Q4,0.0031206984331210025,-5.769698445443383,0.15370383208018898,0.0050906653788655816,3.5,295705547.36701065,10053988610478,6.25,54.089996434012036,0.12348484848484848,2.5564503590385708,16.0,14.902000000000001,0.20410250000000002,484.66,0
4002,KBC,2011Q1,0.004489174395334347,-5.406086470452813,0.17723367698365475,0.005601650693452056,0.44,295709306.98357594,8220718734143,-18.23529411764705,54.24241328472692,-0.3112280701754386,2.905988318587916,15.0,13.398,0.0951022,461.13,0
4003,KBC,2011Q2,0.01162264928937381,-4.454799559623021,0.1149118909339238,0.005579522151230778,-0.41,295718884.9892009,4938505379320,-39.92805755395684,53.89580707417277,-0.7926229508196722,2.8067489506778385,18.0,14.120999999999999,0.2059944,432.54,0
4004,KBC,2011Q3,0.00880861636442403,-4.732024904214446,0.08871148593957383,0.00621297028369167,-0.17,295703111.23161393,4672109157460,-5.389221556886219,53.78433276771667,-0.029692307692307667,3.366634061469431,20.0,20.227999999999998,0.0,427.6,0
4005,KBC,2011Q4,0.021603949474943544,-3.8348791349441207,0.08076778609929162,0.006078885864635623,0.48,295716121.260791,2986732824734,-36.07594936708861,55.44917181962011,-0.6376923076923078,3.145604457627525,21.0,19.437,0.0,351.55,0
4006,KBC,2012Q1,0.018902864339112185,-3.968441816065457,0.11110881370497544,0.008515199880241459,0.16,295718708.2999733,3992202562050,33.66336633663367,53.89954810975115,0.5559322033898305,3.5827633905361034,19.0,18.63,0.0994431,441.03,0
4007,KBC,2012Q2,0.005052694853366905,-5.287833543696954,0.08214202663176771,0.005852659862907534,-1.07,295719835.27796835,3252918188058,-18.51851851851852,55.238983191667934,-0.2729032258064516,3.405776860463426,34.0,36.828,0.10237510000000001,422.37,0
4008,KBC,2012Q3,0.008921286988261591,-4.7193150616025035,0.06466720143393193,0.00693419273333606,-1.13,295706161.13744074,1715095734597,-47.27272727272727,56.976725856664245,-0.94375,3.2267161054850835,34.0,25.945,0.09031789999999999,392.57,0
4009,KBC,2012Q4,0.011600899531372295,-4.456672638068381,0.0455825068384127,0.008597271101884059,-1.77,295716496.763152,1744727330903,1.724137931034492,58.41053392817862,0.06969230769230768,2.9617403927161057,39.0,38.751999999999995,0.0851716,413.73,0
4010,KBC,2013Q1,0.0028550058177391232,-5.858681398139244,0.10283074409495968,0.011907083905648732,-0.45,295705417.0119792,2365643336096,35.593220338983045,59.40109771269163,0.6250000000000001,4.478538785041701,31.0,31.599,0.0840619,491.04,0
4011,KBC,2013Q2,0.004313879378897872,-5.445917691791358,0.10348244193669796,0.013171475443826576,-0.07,295706357.5958925,2188227046210,-7.4999999999999964,59.88278347088731,-0.05377049180327868,3.8949497916894162,30.0,14.114,0.2769316,481.13,0
4012,KBC,2013Q3,0.00499610546089019,-5.299096577876308,0.10006948468968746,0.013560690923037732,-0.49,295708150.87961894,2513519282477,14.86486486486486,60.45247925865526,0.2712307692307692,3.431591516561735,21.0,15.802999999999999,0.09439310000000001,492.63,0
4013,KBC,2013Q4,0.002252973250754995,-6.095504490325549,0.08604483013746406,0.009058151280350495,1.61,295706049.97807986,2897919289785,15.29411764705883,60.76970810234458,0.2501515151515152,2.656129915974769,17.0,18.492,0.3694126,504.63,0
4014,KBC,2014Q1,0.0014480917090448498,-6.537508652048462,0.11232002023055176,0.009367953611044056,0.11,295718308.83423084,3844338014845,32.65306122448979,60.44965849400382,0.5448214285714286,2.854365072574366,18.0,19.537,0.3859265,591.57,0
4015,KBC,2014Q2,0.004023197677516839,-5.515678250379295,0.0769840933273237,0.007194982280904676,0.23,395710544.71986943,4431958100863,-13.84615384615385,52.356965549456326,-0.18524590163934426,3.466073958894212,18.0,20.086,0.2549395,578.13,0
4016,KBC,2014Q3,0.0008961540154551505,-7.017398267512071,0.0700779046712893,0.005651600241122995,1.0,395721927.16236717,5935828907436,33.928571428571445,50.06808382957334,0.50046875,2.9820129718174093,21.0,14.210999999999999,0.1751927,598.8,0
4017,KBC,2014Q4,0.0003486643950233229,-7.961400717258216,0.18531711502944004,0.011403477670562382,1.28,395722455.2881431,6291987039081,6.000000000000003,52.189783862334295,0.1292424242424242,2.87666757556836,20.0,17.252,0.1279263,545.63,0
4018,KBC,2015Q1,0.0003642112213394319,-7.917776580218912,0.10002970816153683,0.006216397910409707,1.19,475714858.18045217,7611437730887,0.6289308176100606,43.76875865841177,0.023571428571428583,1.547840053483832,17.0,29.838,0.1030503,551.13,0
4019,KBC,2015Q2,0.0004972648572403363,-7.606387761862406,0.09963866707849868,0.006345863969424275,0.69,475701145.15629834,7373367749923,-3.125,43.79686061682129,-0.040327868852459016,1.520604010706617,18.0,25.361,0.1292992,593.05,0
4020,KBC,2015Q3,0.0006849895493125043,-7.2861069762965265,0.09214156808560373,0.006811067754685139,0.76,475709872.39758235,5993944392210,-18.709677419354843,42.035257406194376,-0.2910769230769231,2.3530307073252112,17.0,21.28,0.14677820000000003,562.64,0
4021,KBC,2015Q4,0.001298185987415433,-6.6467873832797055,0.09877322399697808,0.007271121241263804,2.02,475705149.4035668,6231737457187,3.968253968253968,41.08882246687074,0.07924242424242424,2.042795453148275,19.0,18.518,0.1392661,579.03,0
4022,KBC,2016Q1,0.0010421127568378198,-6.8665051295689645,0.0908109120245743,0.007382221489020012,0.69,475700917.1096441,6041401647292,-3.05343511450382,40.89640800287229,-0.029999999999999995,2.1543884643147373,15.0,22.826,0.0,561.22,0
4023,KBC,2016Q2,0.0005302912800165578,-7.542084117447696,0.07788178570375325,0.005637866761628237,2.09,475721969.05766535,7373690520394,22.0472440944882,42.5342361598457,0.3325806451612903,1.4807540563364852,13.0,18.512999999999998,0.0,632.26,0
4024,KBC,2016Q3,0.00016525218927972867,-8.708037831031406,0.1422398275647203,0.008206526425830597,0.87,475717329.23347235,9038629255436,22.580645161290327,40.97730323096228,0.3361538461538462,2.1328345958985047,15.0,30.182,0.0,685.73,0
4025,KBC,2016Q4,0.0002604189415536629,-8.253218910053862,0.12079946273800475,0.007856946356396811,0.26,469765500.7082925,6506252184810,-27.105263157894736,41.17653921098013,-0.4695384615384615,1.7772137874082137,16.0,32.031,0.16439260000000003,664.87,0
4026,KBC,2017Q1,0.00031955075982188866,-8.048594424083642,0.0871869110678124,0.0060678517316635535,1.21,469749212.7875327,7046238191813,8.303249097472927,39.350297743895865,0.14999999999999994,1.7186853436114555,16.0,29.91,0.0,722.31,0
4027,KBC,2017Q2,0.00020029339615956486,-8.51572728558357,0.054968426156842456,0.003453619859310196,1.64,469747784.34268826,7915250166174,12.333333333333346,38.01382102045087,0.19758064516129034,1.4113668360312133,16.0,16.514,0.0,776.47,0
4028,KBC,2017Q3,0.0003382707448143935,-7.991663962965759,0.08654414471574172,0.005774716442678668,0.87,469766376.45107794,6858589096186,-13.353115727002974,40.31726500602303,-0.21296875,1.4596756322515247,16.0,16.326,0.0,804.42,0
4029,KBC,2017Q4,0.00044461668005674367,-7.718298040141199,0.07908491309399174,0.0060615410263621,0.27,469756081.08108115,6294731486486,-8.219178082191776,42.72344181215317,-0.10492307692307694,2.3341808808692157,20.0,28.397,0.1331469,984.24,0
4030,KBC,2018Q1,0.0003904794830114718,-7.8481351303683535,0.09377734147892636,0.006808122568264643,1.31,469750025.3421187,6271162838317,-0.3731343283582143,42.46940095254809,0.02631578947368421,2.574141765145749,17.0,13.622,0.0,1174.46,0
4031,KBC,2018Q2,0.00048313289342092247,-7.635218800498,0.10398699591388742,0.008005200618291583,0.37,469763029.3569666,5613668200816,-10.486891385767793,42.29004322128182,-0.14854838709677418,2.4493644855076613,17.0,25.653000000000002,0.0,960.78,0
4032,KBC,2018Q3,0.00046731260644221974,-7.66851213142892,0.07692378024746914,0.0064891824024595575,1.35,469756641.2963418,5965909344464,6.276150627615062,42.10267861994451,0.1059375,1.4742118892630205,11.0,28.711,0.0,1017.13,0
4033,KBC,2018Q4,0.0004420708270013407,-7.724040446639488,0.08989388188826496,0.007062216038567444,1.54,469760408.70893806,6177349374523,3.5433070866141816,42.03317990999586,0.07415384615384613,2.0268886966139847,12.0,26.443,0.0,892.54,0
4034,KBC,2019Q1,0.00027507474117447866,-8.198467711135837,0.07133210466767152,0.005031639293864653,0.53,469761353.43320256,6905491895468,11.787072243345998,40.091787636337415,0.2063793103448276,1.7068517220215516,14.0,36.588,0.0,980.76,0
4035,KBC,2019Q2,0.00030161272135887404,-8.106366743148142,0.06689431191078657,0.0046726476962619615,1.8,469759782.11529726,6670588906037,-3.4013605442176877,38.12667114369511,-0.049180327868852465,1.2257709072008076,12.0,40.489000000000004,0.0,949.94,0
4036,KBC,2019Q3,0.00031643777323484614,-8.058383944762756,0.085519912233582,0.005563378190523264,0.64,469766159.3472082,7046492390208,5.633802816901412,41.75360350877617,0.09984615384615383,1.7684549155863538,15.0,32.801,0.0,996.56,0
4037,KBC,2019Q4,0.00037857090437000803,-7.879107172723277,0.07001564223272913,0.004656869333609891,2.08,469754737.36328036,7257710692263,2.999999999999995,36.851031400652055,0.05287878787878788,1.3021506059078576,10.0,52.716,0.0,960.99,0
4038,KBC,2020Q1,0.0005170702953188817,-7.5673317249638385,0.13685141962132427,0.01001737891040914,0.31,469766940.22153467,5214413036459,-28.15533980582524,43.04285878878426,-0.5272881355932203,2.5245694959110154,12.0,55.685,0.0,662.53,0
4039,KBC,2020Q2,0.0005546841575463147,-7.49711169171059,0.12416357137026515,0.00929835777818522,0.01,475707645.56502813,6588550891076,24.774774774774777,42.3756240902452,0.397258064516129,2.8472127120032518,17.0,28.914,0.0,825.11,1
4040,KBC,2020Q3,0.0004353997516837776,-7.73924597948145,0.10909307853521506,0.007974002414999723,-0.11,469761012.52139455,6670606377804,2.5270758122743655,46.12954618643345,0.05661538461538464,1.9136338770477008,13.0,27.498,0.0686719,905.21,1
4041,KBC,2020Q4,0.00039753890168310526,-7.830217762788992,0.10084058289048052,0.0062549387906823475,0.82,469755545.735749,11462035315952,71.83098591549296,54.89940452767544,0.9490625,2.6836049662868358,18.0,22.32,0.1550868,1103.87,1
4042,KBC,2021Q1,0.00011394398185730025,-9.079803617556706,0.2847393127287317,0.009335222491871846,2.44,469752221.16616386,17921047237489,56.35245901639345,55.03243410515791,0.8591379310344828,4.011558425124221,36.0,11.889000000000001,0.0,1191.44,1
4043,KBC,2021Q2,9.531611953714336e-05,-9.258311616411925,0.27578018441995183,0.008390365184034026,0.13,469763389.19925505,18038914145251,0.6553079947575361,54.518199808039036,0.05258064516129034,2.9346315072856552,34.0,18.073,0.1682086,1408.55,1
4044,KBC,2021Q3,5.427803718434378e-05,-9.821390884588352,0.33143972545956146,0.009968501301497991,-0.24,469767239.7855426,20434874930671,13.281250000000005,49.516539017279285,0.241875,3.0852037441402698,37.0,21.509,0.087382,1342.06,1
4045,KBC,2021Q4,3.7035347988780404e-05,-10.203637750329305,0.5110431296835287,0.0112703899700825,0.7,569761141.4479479,34641477400035,39.77011494252872,47.15696169537842,0.543939393939394,2.679989023391918,33.0,19.803,0.0,1498.28,1
4046,KBC,2022Q1,4.37599096550542e-05,-10.036792464408112,0.4867430740982258,0.010518787152054308,1.54,575705814.739689,30569978762677,-12.66447368421052,46.32289918983,-0.22879310344827586,2.838470725884977,39.0,26.455,0.08186660000000001,1492.15,0
4047,KBC,2022Q2,0.0001477267308106407,-8.820146404364277,0.3461196660637184,0.009920873412886602,5.78,767608473.1643461,25100797072474,-38.41807909604519,42.701158537009135,-0.2748387096774194,3.2881609499194773,27.0,29.344,0.29038109999999995,1197.6,0
4048,KDC,2006Q1,21.305231412637,3.058952648786197,0.03882364681694657,0.0006031504230153918,2.41,24999704.49172577,2049975768322,51.85185185185186,34.94561430733355,0.7439655172413793,2.0834922939960583,0.0,11.552999999999999,0.0697837,503.56,0
4049,KDC,2006Q2,28.91671911258697,3.3644199438489832,0.08951611996206,0.0011754278813061985,1.86,30000059.930480644,2640005273882,7.317073170731707,36.256161603950375,0.1685714285714286,3.3261558054902234,0.0,8.235,0.07425010000000001,515.59,0
4050,KDC,2006Q3,51.76278911488758,3.9466715342680665,0.15208338903967594,0.002003266933318805,11.01,29999949.13012514,2489995777800,-5.6818181818181825,34.14776853734662,-0.06562499999999999,2.2981717198608664,82.6388888888889,11.855,0.0,526.73,0
4051,KDC,2006Q4,13.103888748178143,2.5729090371615286,0.10687720427030556,0.0012994412965567012,3.79,29999847.46021254,4259978339350,71.08433734939759,36.7115722732273,0.8735384615384616,2.9725701372976627,0.0,9.051,0.0,751.77,0
4052,KDC,2007Q1,0.0033780846408100426,-5.690446404424338,0.1895501177547916,0.0024718399444557354,5.12,30036618.4886992,5887177223785,38.02816901408449,35.18303375241976,0.5670689655172414,4.169725477362247,69.44444444444444,13.357999999999999,0.0718442,1071.33,0
4053,KDC,2007Q2,0.003974440849191881,-5.527871207640321,0.2352977301237193,0.0015773530878822257,2.45,36998646.18282418,8731680499147,20.40816326530612,40.61612525756966,0.6516393442622951,3.144208528033656,34.02777777777778,18.46,0.0,1024.68,0
4054,KDC,2007Q3,0.0030165836044107816,-5.803630344766956,0.4499238123817972,0.0030804471589841497,7.49,37998797.76279337,9689693429512,8.05084745762712,47.81719522830336,0.16140624999999995,2.611841694798993,23.61111111111111,21.868000000000002,0.0,1046.86,1
4055,KDC,2007Q4,0.0022093536812910807,-6.115055258129362,0.516834007837095,0.0036830018461837953,3.4,46999980.82564762,9117996280176,-23.92156862745098,19.354401824599552,-0.3826153846153846,2.744163850863249,100.0,13.844000000000001,0.0,927.02,1
4056,KDC,2008Q1,0.004330980695217415,-5.44196127410952,0.238378387444756,0.0018732398555892434,1.33,46999700.34759679,5122967337888,-43.81443298969072,26.740211862242607,-0.941896551724138,3.0904921863714505,84.72222222222223,13.177,0.1107174,516.85,1
4057,KDC,2008Q2,0.11697183959749885,-2.145822060355058,0.0788363518092418,0.0009363554133859873,0.47,46999801.14935672,3665984489650,-28.440366972477065,29.505753425649456,-0.5421666666666667,1.7044847043445808,20.83333333333333,18.019000000000002,0.21347,399.4,1
4058,KDC,2008Q3,0.01875757568174631,-3.9761575718066253,0.11961146390187442,0.0031012957099519024,2.13,57115348.50126399,3055671144818,-31.41025641025641,26.599483070474474,-0.20703125,3.2988428368899303,25.0,14.048,0.2313744,456.7,1
4059,KDC,2008Q4,0.019517135838543944,-3.9364624383458193,0.12272017487751873,0.004031663382613151,0.23,57114787.74529436,1719155111133,-43.738317757009355,25.76247139396069,-0.7165151515151515,3.3804708331256244,38.194444444444436,13.245,0.11057049999999999,315.62,1
